cross,reference,chr,start,end,crossovers,gene,mRNA,exon,CDS
lycopersicum_pimpinellifolium,lycopersicum,chr10,51100000,51200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51200000,51300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51300000,51400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51400000,51500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51500000,51600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51600000,51700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51700000,51800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,51800000,51900000,0,6,6,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr10,51900000,52000000,0,11,11,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,52000000,52100000,0,3,3,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,52100000,52200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,52200000,52300000,0,6,6,11,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,52300000,52400000,0,1,1,4,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,52400000,52500000,0,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,52500000,52600000,0,4,4,12,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,52600000,52700000,0,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,52700000,52800000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,52800000,52900000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,52900000,53000000,0,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,53000000,53100000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,53100000,53200000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,53200000,53300000,0,3,3,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,53300000,53400000,0,4,4,24,22
lycopersicum_pimpinellifolium,lycopersicum,chr10,53400000,53500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,53500000,53600000,0,6,6,23,21
lycopersicum_pimpinellifolium,lycopersicum,chr10,53600000,53700000,0,5,5,46,39
lycopersicum_pimpinellifolium,lycopersicum,chr10,53700000,53800000,0,2,2,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,53800000,53900000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,53900000,54000000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,54000000,54100000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,54100000,54200000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,54200000,54300000,0,5,5,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr10,54300000,54400000,1,11,11,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr10,54400000,54500000,0,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,54500000,54600000,0,5,5,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,54600000,54700000,0,9,9,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,54700000,54800000,0,9,9,24,23
lycopersicum_pimpinellifolium,lycopersicum,chr10,54800000,54900000,0,5,5,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,54900000,55000000,0,5,5,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,55000000,55100000,1,9,9,47,47
lycopersicum_pimpinellifolium,lycopersicum,chr10,55100000,55200000,0,4,4,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,55200000,55300000,0,8,8,29,29
lycopersicum_pimpinellifolium,lycopersicum,chr10,55300000,55400000,1,8,8,26,26
lycopersicum_pimpinellifolium,lycopersicum,chr10,55400000,55500000,1,10,10,30,30
lycopersicum_pimpinellifolium,lycopersicum,chr10,55500000,55600000,0,8,8,18,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,55600000,55700000,0,7,7,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,55700000,55800000,0,5,5,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,55800000,55900000,0,6,6,47,43
lycopersicum_pimpinellifolium,lycopersicum,chr10,55900000,56000000,0,3,3,10,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,56000000,56100000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,56100000,56200000,0,6,6,39,37
lycopersicum_pimpinellifolium,lycopersicum,chr10,56200000,56300000,0,6,6,27,25
lycopersicum_pimpinellifolium,lycopersicum,chr10,56300000,56400000,0,6,6,35,34
lycopersicum_pimpinellifolium,lycopersicum,chr10,56400000,56500000,0,7,7,29,29
lycopersicum_pimpinellifolium,lycopersicum,chr10,56500000,56600000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,56600000,56700000,0,2,2,9,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,56700000,56800000,0,6,6,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr10,56800000,56900000,0,1,1,2,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,56900000,57000000,0,7,7,22,21
lycopersicum_pimpinellifolium,lycopersicum,chr10,57000000,57100000,0,5,5,20,19
lycopersicum_pimpinellifolium,lycopersicum,chr10,57100000,57200000,0,11,11,64,59
lycopersicum_pimpinellifolium,lycopersicum,chr10,57200000,57300000,0,4,4,30,28
lycopersicum_pimpinellifolium,lycopersicum,chr10,57300000,57400000,1,5,5,38,37
lycopersicum_pimpinellifolium,lycopersicum,chr10,57400000,57500000,0,2,2,5,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,57500000,57600000,0,10,10,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr10,57600000,57700000,1,10,10,83,79
lycopersicum_pimpinellifolium,lycopersicum,chr10,57700000,57800000,1,11,11,66,62
lycopersicum_pimpinellifolium,lycopersicum,chr10,57800000,57900000,0,13,13,30,30
lycopersicum_pimpinellifolium,lycopersicum,chr10,57900000,58000000,0,3,3,12,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,58000000,58100000,0,4,4,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,58100000,58200000,2,6,6,18,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,58200000,58300000,0,5,5,43,39
lycopersicum_pimpinellifolium,lycopersicum,chr10,58300000,58400000,0,6,6,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr10,58400000,58500000,0,10,10,21,21
lycopersicum_pimpinellifolium,lycopersicum,chr10,58500000,58600000,2,9,9,28,26
lycopersicum_pimpinellifolium,lycopersicum,chr10,58600000,58700000,0,17,17,81,79
lycopersicum_pimpinellifolium,lycopersicum,chr10,58700000,58800000,0,8,8,37,32
lycopersicum_pimpinellifolium,lycopersicum,chr10,58800000,58900000,0,9,9,35,34
lycopersicum_pimpinellifolium,lycopersicum,chr10,58900000,59000000,0,11,11,87,86
lycopersicum_pimpinellifolium,lycopersicum,chr10,59000000,59100000,0,20,20,93,89
lycopersicum_pimpinellifolium,lycopersicum,chr10,59100000,59200000,0,10,10,41,38
lycopersicum_pimpinellifolium,lycopersicum,chr10,59200000,59300000,0,11,11,65,56
lycopersicum_pimpinellifolium,lycopersicum,chr10,59300000,59400000,1,12,12,63,58
lycopersicum_pimpinellifolium,lycopersicum,chr10,59400000,59500000,0,17,17,80,77
lycopersicum_pimpinellifolium,lycopersicum,chr10,59500000,59600000,0,15,15,74,71
lycopersicum_pimpinellifolium,lycopersicum,chr10,59600000,59700000,0,16,16,65,61
lycopersicum_pimpinellifolium,lycopersicum,chr10,59700000,59800000,0,10,10,48,46
lycopersicum_pimpinellifolium,lycopersicum,chr10,59800000,59900000,1,16,16,80,77
lycopersicum_pimpinellifolium,lycopersicum,chr10,59900000,60000000,0,13,13,76,72
lycopersicum_pimpinellifolium,lycopersicum,chr10,60000000,60100000,0,13,13,63,61
lycopersicum_pimpinellifolium,lycopersicum,chr10,60100000,60200000,0,13,13,65,63
lycopersicum_pimpinellifolium,lycopersicum,chr10,60200000,60300000,0,11,11,62,60
lycopersicum_pimpinellifolium,lycopersicum,chr10,60300000,60400000,0,11,11,60,59
lycopersicum_pimpinellifolium,lycopersicum,chr10,60400000,60500000,2,16,16,55,48
lycopersicum_pimpinellifolium,lycopersicum,chr10,60500000,60600000,0,14,14,71,68
lycopersicum_pimpinellifolium,lycopersicum,chr10,60600000,60700000,1,14,14,80,71
lycopersicum_pimpinellifolium,lycopersicum,chr10,60700000,60800000,0,16,16,83,73
lycopersicum_pimpinellifolium,lycopersicum,chr10,60800000,60900000,0,13,13,58,54
lycopersicum_pimpinellifolium,lycopersicum,chr10,60900000,61000000,1,13,13,61,60
lycopersicum_pimpinellifolium,lycopersicum,chr10,61000000,61100000,0,13,13,89,80
lycopersicum_pimpinellifolium,lycopersicum,chr10,61100000,61200000,2,13,13,40,38
lycopersicum_pimpinellifolium,lycopersicum,chr10,61200000,61300000,1,9,9,42,40
lycopersicum_pimpinellifolium,lycopersicum,chr10,61300000,61400000,0,13,13,80,74
lycopersicum_pimpinellifolium,lycopersicum,chr10,61400000,61500000,0,12,12,82,79
lycopersicum_pimpinellifolium,lycopersicum,chr10,61500000,61600000,4,15,15,66,59
lycopersicum_pimpinellifolium,lycopersicum,chr10,61600000,61700000,0,13,13,87,83
lycopersicum_pimpinellifolium,lycopersicum,chr10,61700000,61800000,1,13,13,111,101
lycopersicum_pimpinellifolium,lycopersicum,chr10,61800000,61900000,0,17,17,63,58
lycopersicum_pimpinellifolium,lycopersicum,chr10,61900000,62000000,1,18,18,67,64
lycopersicum_pimpinellifolium,lycopersicum,chr10,62000000,62100000,0,14,14,40,37
lycopersicum_pimpinellifolium,lycopersicum,chr10,62100000,62200000,0,14,14,47,45
lycopersicum_pimpinellifolium,lycopersicum,chr10,62200000,62300000,1,14,14,51,51
lycopersicum_pimpinellifolium,lycopersicum,chr10,62300000,62400000,0,14,14,69,69
lycopersicum_pimpinellifolium,lycopersicum,chr10,62400000,62500000,0,12,12,52,48
lycopersicum_pimpinellifolium,lycopersicum,chr10,62500000,62600000,0,10,10,68,63
lycopersicum_pimpinellifolium,lycopersicum,chr10,62600000,62700000,0,13,13,77,75
lycopersicum_pimpinellifolium,lycopersicum,chr10,62700000,62800000,0,12,12,106,104
lycopersicum_pimpinellifolium,lycopersicum,chr10,62800000,62900000,2,14,14,54,51
lycopersicum_pimpinellifolium,lycopersicum,chr10,62900000,63000000,0,12,12,57,53
lycopersicum_pimpinellifolium,lycopersicum,chr10,63000000,63100000,1,19,19,77,74
lycopersicum_pimpinellifolium,lycopersicum,chr10,63100000,63200000,0,17,17,58,58
lycopersicum_pimpinellifolium,lycopersicum,chr10,63200000,63300000,0,17,17,69,67
lycopersicum_pimpinellifolium,lycopersicum,chr10,63300000,63400000,0,13,13,88,83
lycopersicum_pimpinellifolium,lycopersicum,chr10,63400000,63500000,2,13,13,60,59
lycopersicum_pimpinellifolium,lycopersicum,chr10,63500000,63600000,1,17,17,86,83
lycopersicum_pimpinellifolium,lycopersicum,chr10,63600000,63700000,1,17,17,70,66
lycopersicum_pimpinellifolium,lycopersicum,chr10,63700000,63800000,0,16,16,81,78
lycopersicum_pimpinellifolium,lycopersicum,chr10,63800000,63900000,0,13,13,103,97
lycopersicum_pimpinellifolium,lycopersicum,chr10,63900000,64000000,1,15,15,103,103
lycopersicum_pimpinellifolium,lycopersicum,chr10,64000000,64100000,1,18,18,57,55
lycopersicum_pimpinellifolium,lycopersicum,chr10,64100000,64200000,0,16,16,78,74
lycopersicum_pimpinellifolium,lycopersicum,chr11,0,100000,0,12,12,94,91
lycopersicum_pimpinellifolium,lycopersicum,chr11,100000,200000,0,11,11,73,71
lycopersicum_pimpinellifolium,lycopersicum,chr11,200000,300000,1,14,14,50,48
lycopersicum_pimpinellifolium,lycopersicum,chr11,300000,400000,0,15,15,55,54
lycopersicum_pimpinellifolium,lycopersicum,chr11,400000,500000,0,14,14,63,59
lycopersicum_pimpinellifolium,lycopersicum,chr11,500000,600000,0,12,12,62,49
lycopersicum_pimpinellifolium,lycopersicum,chr11,600000,700000,1,10,10,42,39
lycopersicum_pimpinellifolium,lycopersicum,chr11,700000,800000,0,10,10,52,50
lycopersicum_pimpinellifolium,lycopersicum,chr11,800000,900000,0,12,12,83,83
lycopersicum_pimpinellifolium,lycopersicum,chr11,900000,1000000,0,17,17,58,57
lycopersicum_pimpinellifolium,lycopersicum,chr11,1000000,1100000,1,12,12,100,98
lycopersicum_pimpinellifolium,lycopersicum,chr11,1100000,1200000,1,15,15,70,69
lycopersicum_pimpinellifolium,lycopersicum,chr11,1200000,1300000,0,18,18,88,84
lycopersicum_pimpinellifolium,lycopersicum,chr11,1300000,1400000,0,13,13,41,40
lycopersicum_pimpinellifolium,lycopersicum,chr11,1400000,1500000,1,23,23,72,70
lycopersicum_pimpinellifolium,lycopersicum,chr11,1500000,1600000,0,13,13,90,86
lycopersicum_pimpinellifolium,lycopersicum,chr11,1600000,1700000,1,19,19,94,89
lycopersicum_pimpinellifolium,lycopersicum,chr11,1700000,1800000,0,19,19,102,102
lycopersicum_pimpinellifolium,lycopersicum,chr11,1800000,1900000,1,13,13,62,56
lycopersicum_pimpinellifolium,lycopersicum,chr11,1900000,2000000,0,11,11,92,90
lycopersicum_pimpinellifolium,lycopersicum,chr11,2000000,2100000,0,13,13,89,86
lycopersicum_pimpinellifolium,lycopersicum,chr11,2100000,2200000,2,10,10,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr11,2200000,2300000,1,12,12,98,95
lycopersicum_pimpinellifolium,lycopersicum,chr11,2300000,2400000,0,7,7,35,32
lycopersicum_pimpinellifolium,lycopersicum,chr11,2400000,2500000,2,9,9,36,36
lycopersicum_pimpinellifolium,lycopersicum,chr11,2500000,2600000,0,14,14,96,94
lycopersicum_pimpinellifolium,lycopersicum,chr11,2600000,2700000,0,12,12,66,62
lycopersicum_pimpinellifolium,lycopersicum,chr11,2700000,2800000,2,10,10,114,97
lycopersicum_pimpinellifolium,lycopersicum,chr11,2800000,2900000,0,9,9,69,68
lycopersicum_pimpinellifolium,lycopersicum,chr11,2900000,3000000,0,9,9,90,85
lycopersicum_pimpinellifolium,lycopersicum,chr11,3000000,3100000,3,12,12,85,81
lycopersicum_pimpinellifolium,lycopersicum,chr11,3100000,3200000,0,15,15,67,64
lycopersicum_pimpinellifolium,lycopersicum,chr11,3200000,3300000,0,15,15,78,75
lycopersicum_pimpinellifolium,lycopersicum,chr11,3300000,3400000,0,11,11,33,32
lycopersicum_pimpinellifolium,lycopersicum,chr11,3400000,3500000,0,10,10,37,37
lycopersicum_pimpinellifolium,lycopersicum,chr11,3500000,3600000,0,12,12,76,74
lycopersicum_pimpinellifolium,lycopersicum,chr11,3600000,3700000,0,10,10,81,77
lycopersicum_pimpinellifolium,lycopersicum,chr11,3700000,3800000,0,11,11,61,61
lycopersicum_pimpinellifolium,lycopersicum,chr11,3800000,3900000,0,14,14,32,32
lycopersicum_pimpinellifolium,lycopersicum,chr11,3900000,4000000,0,7,7,39,39
lycopersicum_pimpinellifolium,lycopersicum,chr11,4000000,4100000,0,10,10,59,58
lycopersicum_pimpinellifolium,lycopersicum,chr11,4100000,4200000,0,5,5,31,31
lycopersicum_pimpinellifolium,lycopersicum,chr11,4200000,4300000,0,13,13,81,72
lycopersicum_pimpinellifolium,lycopersicum,chr11,4300000,4400000,0,12,12,101,100
lycopersicum_pimpinellifolium,lycopersicum,chr11,4400000,4500000,0,9,9,64,64
lycopersicum_pimpinellifolium,lycopersicum,chr11,4500000,4600000,0,14,14,82,80
lycopersicum_pimpinellifolium,lycopersicum,chr11,4600000,4700000,0,5,5,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr11,4700000,4800000,0,22,22,42,42
lycopersicum_pimpinellifolium,lycopersicum,chr11,4800000,4900000,0,13,13,56,52
lycopersicum_pimpinellifolium,lycopersicum,chr11,4900000,5000000,0,7,7,87,83
lycopersicum_pimpinellifolium,lycopersicum,chr11,5000000,5100000,0,13,13,57,57
lycopersicum_pimpinellifolium,lycopersicum,chr11,5100000,5200000,0,17,17,83,80
lycopersicum_pimpinellifolium,lycopersicum,chr11,5200000,5300000,0,14,14,49,46
lycopersicum_pimpinellifolium,lycopersicum,chr11,5300000,5400000,3,10,10,43,38
lycopersicum_pimpinellifolium,lycopersicum,chr11,5400000,5500000,1,17,17,53,53
lycopersicum_pimpinellifolium,lycopersicum,chr11,5500000,5600000,1,9,9,64,61
lycopersicum_pimpinellifolium,lycopersicum,chr11,5600000,5700000,0,8,8,67,63
lycopersicum_pimpinellifolium,lycopersicum,chr11,5700000,5800000,1,9,9,56,53
lycopersicum_pimpinellifolium,lycopersicum,chr11,5800000,5900000,0,5,5,19,18
lycopersicum_pimpinellifolium,lycopersicum,chr11,5900000,6000000,0,8,8,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr11,6000000,6100000,0,7,7,32,30
lycopersicum_pimpinellifolium,lycopersicum,chr11,6100000,6200000,1,6,6,32,31
lycopersicum_pimpinellifolium,lycopersicum,chr11,6200000,6300000,1,7,7,53,53
lycopersicum_pimpinellifolium,lycopersicum,chr11,6300000,6400000,1,4,4,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr11,6400000,6500000,0,9,9,44,43
lycopersicum_pimpinellifolium,lycopersicum,chr11,6500000,6600000,0,7,7,22,20
lycopersicum_pimpinellifolium,lycopersicum,chr11,6600000,6700000,0,4,4,38,38
lycopersicum_pimpinellifolium,lycopersicum,chr11,6700000,6800000,0,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr11,6800000,6900000,0,4,4,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr11,6900000,7000000,0,7,7,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr11,7000000,7100000,0,5,5,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr11,7100000,7200000,0,4,4,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,7200000,7300000,1,4,4,17,15
lycopersicum_pimpinellifolium,lycopersicum,chr11,7300000,7400000,1,9,9,28,26
lycopersicum_pimpinellifolium,lycopersicum,chr11,7400000,7500000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,7500000,7600000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,7600000,7700000,0,1,1,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr11,7700000,7800000,0,6,6,29,28
lycopersicum_pimpinellifolium,lycopersicum,chr11,7800000,7900000,0,2,2,18,16
lycopersicum_pimpinellifolium,lycopersicum,chr11,7900000,8000000,0,7,7,34,32
lycopersicum_pimpinellifolium,lycopersicum,chr11,8000000,8100000,0,4,4,29,28
lycopersicum_pimpinellifolium,lycopersicum,chr11,8100000,8200000,0,6,6,26,23
lycopersicum_pimpinellifolium,lycopersicum,chr11,8200000,8300000,0,11,11,31,31
lycopersicum_pimpinellifolium,lycopersicum,chr11,8300000,8400000,0,5,5,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr11,8400000,8500000,0,7,7,36,34
lycopersicum_pimpinellifolium,lycopersicum,chr11,8500000,8600000,0,3,3,14,11
lycopersicum_pimpinellifolium,lycopersicum,chr11,8600000,8700000,0,2,2,5,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,8700000,8800000,0,4,4,66,65
lycopersicum_pimpinellifolium,lycopersicum,chr11,8800000,8900000,0,10,10,41,40
lycopersicum_pimpinellifolium,lycopersicum,chr11,8900000,9000000,0,5,5,19,19
lycopersicum_pimpinellifolium,lycopersicum,chr11,9000000,9100000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,9100000,9200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,9200000,9300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,9300000,9400000,0,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,9400000,9500000,0,4,4,19,18
lycopersicum_pimpinellifolium,lycopersicum,chr11,9500000,9600000,0,3,3,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr11,9600000,9700000,0,4,4,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr11,9700000,9800000,0,8,8,34,22
lycopersicum_pimpinellifolium,lycopersicum,chr11,9800000,9900000,0,7,7,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr11,9900000,10000000,0,5,5,39,37
lycopersicum_pimpinellifolium,lycopersicum,chr11,10000000,10100000,0,4,4,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr11,10100000,10200000,0,3,3,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr11,10200000,10300000,0,6,6,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,10300000,10400000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,10400000,10500000,0,3,3,11,10
lycopersicum_pimpinellifolium,lycopersicum,chr11,10500000,10600000,0,4,4,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr11,10600000,10700000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr11,10700000,10800000,0,5,5,16,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,10800000,10900000,0,1,1,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr11,10900000,11000000,0,4,4,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,11000000,11100000,0,4,4,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr11,11100000,11200000,0,10,10,25,25
lycopersicum_pimpinellifolium,lycopersicum,chr11,11200000,11300000,0,4,4,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr11,11300000,11400000,0,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr11,11400000,11500000,0,6,6,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr11,11500000,11600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,11600000,11700000,0,5,5,12,11
lycopersicum_pimpinellifolium,lycopersicum,chr11,11700000,11800000,0,0,0,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr11,11800000,11900000,0,7,7,14,13
lycopersicum_pimpinellifolium,lycopersicum,chr11,11900000,12000000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,12000000,12100000,0,7,7,33,28
lycopersicum_pimpinellifolium,lycopersicum,chr11,12100000,12200000,0,0,0,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr11,12200000,12300000,0,2,2,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr11,12300000,12400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,12400000,12500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,12500000,12600000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr11,12600000,12700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr11,12700000,12800000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr11,12800000,12900000,0,5,5,14,13
